"","uniform_id","trialid","trialnum","itemid","cond","fixid","start","stop","xs","ys","xn","yn","ym","dur","ps","sac.in","sac.out","type","blink","line","line.change","line.let","line.word","letternum","letter","wordnum","word","ianum","ia","sentnum","sent","sent.nwords","trial.x","trial.nwords","word.fix","word.run","word.runid","word.run.fix","word.firstskip","word.refix","word.launch","word.land","word.cland","word.reg.out","word.reg.in","word.reg.out.to","word.reg.in.from","ia.fix","ia.run","ia.runid","ia.run.fix","ia.firstskip","ia.refix","ia.launch","ia.land","ia.cland","ia.reg.out","ia.reg.in","ia.reg.out.to","ia.reg.in.from","sent.word","sent.fix","sent.run","sent.runid","sent.run.fix","sent.firstskip","sent.refix","sent.reg.out","sent.reg.in","sent.reg.out.to","sent.reg.in.from","lang","trial.y","supplementary_id","uniform_id"
"1659789","uk01",5,6,"5",1,106,22422,22542,1256.1,506.1,1256.1,506.1,503,121,682,7,21,"in",0,7,0,78,12,715,"i",107,"Plastic",107,"Plastic",5,"For example, the the",10,"World Environment Day (WED) is",167,2,2,23,1,0,0,1,6,2,0,0,NA,NA,2,2,23,1,0,0,0,7,3,0,0,NA,NA,9,8,1,2,8,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659790","uk01",5,6,"5",1,107,22588,22850,1571.9,502.1,1571.9,502.1,503,263,663,21,1,"in",0,7,0,99,15,736,"a",110,"goal",110,"goal",6,"The goal is to encou",18,"World Environment Day (WED) is",167,1,1,23,1,0,0,18,3,0.5,0,0,NA,NA,1,1,23,1,0,0,17,4,1.5,0,0,NA,NA,2,1,1,2,1,0,0,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659791","uk01",5,6,"5",1,108,22867,23009,1599.5,503.4,1599.5,503.4,503,143,664,1,-1,"in",0,7,0,100,15,737,"l",110,"goal",110,"goal",6,"The goal is to encou",18,"World Environment Day (WED) is",167,2,1,23,2,0,1,-3,4,1.5,0,0,NA,NA,2,1,23,2,0,1,-4,5,2.5,0,0,NA,NA,2,2,1,2,2,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659792","uk01",5,6,"5",1,109,23019,23190,1579.1,501.4,1579.1,501.4,503,172,659,-1,-86,"in",0,7,0,99,15,736,"a",110,"goal",110,"goal",6,"The goal is to encou",18,"World Environment Day (WED) is",167,3,1,23,3,0,1,3,3,0.5,0,0,NA,NA,3,1,23,3,0,1,4,4,1.5,0,0,NA,NA,2,3,1,2,3,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659793","uk01",5,6,"5",1,110,23291,23420,291,554.5,291,554.5,570,130,692,-86,-8,"in",0,8,1,13,2,756,"o",114,"people",114,"people",6,"The goal is to encou",18,"World Environment Day (WED) is",167,1,1,23,1,0,0,-83,3,-0.5,1,0,113,NA,1,1,23,1,0,0,-82,4,0.5,1,0,113,NA,6,4,1,2,4,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659794","uk01",5,6,"5",1,111,23460,23627,169.8,546.6,169.8,546.6,570,168,661,-8,16,"in",0,8,0,5,1,748,"u",113,"encourage",113,"encourage",6,"The goal is to encou",18,"World Environment Day (WED) is",167,1,1,24,1,1,0,-5,5,0,0,1,NA,114,1,1,24,1,1,0,-4,5,0,0,1,NA,114,5,5,1,2,5,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659795","uk01",5,6,"5",1,112,23671,23758,410.2,546.4,410.2,546.4,570,88,624,16,16,"in",1,8,0,21,4,764,"c",116,"change",116,"change",6,"The goal is to encou",18,"World Environment Day (WED) is",167,1,1,24,1,0,0,15,1,-2.5,0,0,NA,NA,1,1,24,1,0,0,14,2,-1.5,0,0,NA,NA,8,6,1,2,6,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659796","uk01",5,6,"5",1,113,23866,24095,644.6,544.8,644.6,544.8,570,230,603,16,-6,"in",1,8,0,37,6,780,"r",118,"everyday",118,"everyday",6,"The goal is to encou",18,"World Environment Day (WED) is",167,1,1,24,1,0,0,12,4,-0.5,1,0,117,NA,1,1,24,1,0,0,11,5,0.5,1,0,117,NA,10,7,1,2,7,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659797","uk01",5,6,"5",1,114,24121,24259,555.1,545.8,555.1,545.8,570,139,630,-6,19,"in",0,8,0,31,5,774,"i",117,"their",117,"their",6,"The goal is to encou",18,"World Environment Day (WED) is",167,1,1,25,1,1,0,-2,4,1,0,1,NA,118,1,1,25,1,1,0,-1,5,2,0,1,NA,118,9,8,1,2,8,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659798","uk01",5,6,"5",1,115,24311,24465,840.5,557.9,840.5,557.9,570,155,630,19,20,"in",0,8,0,50,8,793,"i",120,"in",120,"in",6,"The goal is to encou",18,"World Environment Day (WED) is",167,1,1,25,1,0,0,18,1,-0.5,0,0,NA,NA,1,1,25,1,0,0,17,2,0.5,0,0,NA,NA,12,9,1,2,9,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659799","uk01",5,6,"5",1,116,24507,24659,1144.5,555.5,1144.5,555.5,570,153,603,20,14,"in",0,8,0,70,12,813,"d",124,"reduce",124,"reduce",6,"The goal is to encou",18,"World Environment Day (WED) is",167,1,1,25,1,0,0,17,3,-0.5,0,0,NA,NA,1,1,25,1,0,0,16,4,0.5,0,0,NA,NA,16,10,1,2,10,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659800","uk01",5,6,"5",1,117,24697,24920,1347.5,552.4,1347.5,552.4,570,224,591,14,18,"in",0,8,0,84,14,827,"o",126,"pollution.",126,"pollution.",6,"The goal is to encou",18,"World Environment Day (WED) is",167,1,1,25,1,0,0,12,2,-3.5,0,0,NA,NA,1,1,25,1,0,0,11,3,-2.5,0,0,NA,NA,18,11,1,2,11,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659801","uk01",5,6,"5",1,118,24962,25176,1619.8,563.9,1619.8,563.9,570,215,593,18,5,"in",0,8,0,102,15,845,"a",127,"Specifically,",127,"Specifically,",7,"Specifically, the ca",20,"World Environment Day (WED) is",167,1,1,25,1,0,0,9,9,2,0,0,NA,NA,1,1,25,1,0,0,8,10,3,0,0,NA,NA,1,1,1,2,1,0,0,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659802","uk01",5,6,"5",1,119,25202,25282,1697,570.8,1697,570.8,570,81,600,5,-90,"in",0,8,0,107,16,850," ",128,"the",128,"the",7,"Specifically, the ca",20,"World Environment Day (WED) is",167,1,1,25,1,0,0,5,0,-2,0,0,NA,NA,1,1,25,1,0,0,4,1,-1,0,0,NA,NA,2,2,1,2,2,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659803","uk01",5,6,"5",1,120,25378,25495,344.4,621.1,344.4,621.1,637,118,670,-90,-11,"in",0,9,1,17,3,870,"o",131,"to",131,"to",7,"Specifically, the ca",20,"World Environment Day (WED) is",167,1,1,25,1,0,0,-90,2,0.5,1,0,129,NA,1,1,25,1,0,0,-89,3,1.5,1,0,129,NA,5,3,1,2,3,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659804","uk01",5,6,"5",1,121,25538,25775,184,612.2,184,612.2,637,238,650,-11,10,"in",0,9,0,6,1,859,"i",129,"campaign",129,"campaign",7,"Specifically, the ca",20,"World Environment Day (WED) is",167,1,1,26,1,1,0,-9,6,1.5,0,1,NA,131,1,1,26,1,1,0,-8,6,1.5,0,1,NA,131,3,4,1,2,4,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659805","uk01",5,6,"5",1,122,25815,25961,326.6,612.1,326.6,612.1,637,147,641,10,-9,"in",0,9,0,16,3,869,"t",131,"to",131,"to",7,"Specifically, the ca",20,"World Environment Day (WED) is",167,2,2,26,1,0,0,9,1,-0.5,1,0,129,NA,2,2,26,1,0,0,8,2,0.5,1,0,129,NA,5,5,1,2,5,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659806","uk01",5,6,"5",1,123,25994,26280,203,612.3,203,612.3,637,287,651,-9,0,"in",0,9,0,7,1,860,"g",129,"campaign",129,"campaign",7,"Specifically, the ca",20,"World Environment Day (WED) is",167,2,2,27,1,0,0,-8,7,2.5,0,1,NA,131,2,2,27,1,0,0,-7,7,2.5,0,1,NA,131,3,6,1,2,6,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659807","uk01",5,6,"5",1,124,26288,26431,191.2,612.3,191.2,612.3,637,144,655,0,21,"in",0,9,0,7,1,860,"g",129,"campaign",129,"campaign",7,"Specifically, the ca",20,"World Environment Day (WED) is",167,3,2,27,2,0,1,-7,7,2.5,0,0,NA,NA,3,2,27,2,0,1,-7,7,2.5,0,0,NA,NA,3,7,1,2,7,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659808","uk01",5,6,"5",1,125,26493,26625,510.1,615.6,510.1,615.6,637,133,656,21,10,"in",0,9,0,28,5,881,"e",133,"the",133,"the",7,"Specifically, the ca",20,"World Environment Day (WED) is",167,1,1,27,1,0,0,18,3,1,0,0,NA,NA,1,1,27,1,0,0,17,4,2,0,0,NA,NA,7,8,1,2,8,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659809","uk01",5,6,"5",1,126,26664,26839,659.3,610.9,659.3,610.9,637,176,642,10,10,"in",0,9,0,38,6,891,"c",134,"prevalence",134,"prevalence",7,"Specifically, the ca",20,"World Environment Day (WED) is",167,1,1,27,1,0,0,1,9,3.5,0,0,NA,NA,1,1,27,1,0,0,0,10,4.5,0,0,NA,NA,8,9,1,2,9,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659810","uk01",5,6,"5",1,127,26878,27220,815.4,608.9,815.4,608.9,637,343,623,10,4,"in",0,9,0,48,8,901,"l",136,"single-",136,"single-",7,"Specifically, the ca",20,"World Environment Day (WED) is",167,1,1,27,1,0,0,5,5,1,0,0,NA,NA,1,1,27,1,0,0,4,6,2,0,0,NA,NA,10,10,1,2,10,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659811","uk01",5,6,"5",1,128,27242,27335,866.2,611.6,866.2,611.6,637,94,653,4,25,"in",0,9,0,52,9,905,"s",137,"use",137,"use",7,"Specifically, the ca",20,"World Environment Day (WED) is",167,1,1,27,1,0,0,2,2,0,0,0,NA,NA,1,1,27,1,0,0,2,2,0,0,0,NA,NA,11,11,1,2,11,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659812","uk01",5,6,"5",1,129,27382,27665,1245,626.5,1245,626.5,637,284,672,25,17,"in",0,9,0,77,13,930,"i",141,"items,",141,"items,",7,"Specifically, the ca",20,"World Environment Day (WED) is",167,1,1,27,1,0,0,24,1,-2.5,0,0,NA,NA,1,1,27,1,0,0,23,2,-1.5,0,0,NA,NA,15,12,1,2,12,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659813","uk01",5,6,"5",1,130,27716,27945,1499.4,618,1499.4,618,637,230,657,17,1,"in",0,9,0,94,16,947,"v",144,"have",144,"have",7,"Specifically, the ca",20,"World Environment Day (WED) is",167,1,1,27,1,0,0,14,3,0.5,0,0,NA,NA,1,1,27,1,0,0,13,4,1.5,0,0,NA,NA,18,13,1,2,13,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659814","uk01",5,6,"5",1,131,27954,28153,1514.9,627.9,1514.9,627.9,637,200,665,1,4,"in",0,9,0,95,16,948,"e",144,"have",144,"have",7,"Specifically, the ca",20,"World Environment Day (WED) is",167,2,1,27,2,0,1,-3,4,1.5,0,0,NA,NA,2,1,27,2,0,1,-4,5,2.5,0,0,NA,NA,18,14,1,2,14,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659815","uk01",5,6,"5",1,132,28177,28333,1583.6,621.5,1583.6,621.5,637,157,662,4,1,"in",0,9,0,99,17,952,"v",145,"severe",145,"severe",7,"Specifically, the ca",20,"World Environment Day (WED) is",167,1,1,27,1,0,0,1,3,-0.5,1,0,110,NA,1,1,27,1,0,0,0,4,0.5,1,0,110,NA,19,15,1,2,15,0,1,1,0,6,NA,"en_uk",NA,NA,"en_uk_1"
"1659816","uk01",5,6,"5",1,133,28358,28580,1563.7,513.9,1563.7,513.9,503,223,658,5,2,"in",0,7,-2,98,15,735,"o",110,"goal",110,"goal",6,"The goal is to encou",18,"World Environment Day (WED) is",167,4,2,28,1,0,0,3,2,-0.5,1,1,93,145,4,2,28,1,0,0,2,3,0.5,1,1,93,145,2,12,2,3,1,0,0,1,1,4,7,"en_uk",NA,NA,"en_uk_1"
"1659817","uk01",5,6,"5",1,134,28604,28847,1533.9,436.5,1533.9,436.5,436,244,652,7,-11,"in",0,6,-1,96,9,628,"e",93,"worldwide",93,"worldwide",4,"Each year, WED choos",22,"World Environment Day (WED) is",167,2,2,28,1,0,0,-2,9,4,0,1,NA,110,2,2,28,1,0,0,-3,10,5,0,1,NA,110,18,27,2,3,1,0,0,0,1,NA,6,"en_uk",NA,NA,"en_uk_1"
"1659818","uk01",5,6,"5",1,135,28878,29105,1372.5,504.9,1372.5,504.9,503,228,657,-11,8,"in",0,7,1,85,13,722,"u",108,"Pollution"".",108,"Pollution"".",5,"For example, the the",10,"World Environment Day (WED) is",167,1,1,28,1,1,0,-2,5,-1,0,0,NA,NA,1,1,28,1,1,0,-1,6,0,0,0,NA,NA,10,9,2,3,1,0,0,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659819","uk01",5,6,"5",1,136,29148,29302,1484.2,624.9,1484.2,624.9,637,155,666,8,4,"in",0,9,2,93,16,946,"a",144,"have",144,"have",7,"Specifically, the ca",20,"World Environment Day (WED) is",167,3,2,28,1,0,0,6,2,-0.5,0,0,NA,NA,3,2,28,1,0,0,5,3,0.5,0,0,NA,NA,18,16,2,3,1,0,0,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659820","uk01",5,6,"5",1,137,29325,29422,1551.2,630.3,1551.2,630.3,637,98,675,4,38,"in",0,9,0,97,17,950,"s",145,"severe",145,"severe",7,"Specifically, the ca",20,"World Environment Day (WED) is",167,2,2,28,1,0,0,3,1,-2.5,1,0,104,NA,2,2,28,1,0,0,2,2,-1.5,1,0,104,NA,19,17,2,3,2,0,1,1,0,5,NA,"en_uk",NA,NA,"en_uk_1"
"1659821","uk01",5,6,"5",1,138,29488,29710,972.4,494,972.4,494,503,223,707,42,-31,"in",0,7,-2,59,9,696,"2",104,"2018",104,"2018",5,"For example, the the",10,"World Environment Day (WED) is",167,1,1,29,1,1,0,41,1,-1.5,0,1,NA,145,1,1,29,1,1,0,40,2,-0.5,0,1,NA,145,6,10,3,4,1,0,0,0,1,NA,7,"en_uk",NA,NA,"en_uk_1"
"1659822","uk01",5,6,"5",1,139,29812,29836,519.6,636.5,519.6,636.5,704,25,703,-31,-15,"in",0,10,3,28,3,983," ",148,"In",148,"In",8,"In response to this ",19,"World Environment Day (WED) is",167,1,1,29,1,0,0,-30,0,-1.5,1,0,146,NA,1,1,29,1,0,0,-29,1,-0.5,1,0,146,NA,1,1,1,4,1,0,0,1,0,7,NA,"en_uk",NA,NA,"en_uk_1"
"1659823","uk01",5,6,"5",1,140,29883,30023,282.6,669.4,282.6,669.4,704,141,687,-15,-7,"in",0,10,0,13,1,968,"l",146,"environmental",146,"environmental",7,"Specifically, the ca",20,"World Environment Day (WED) is",167,1,1,30,1,1,0,-15,13,6,0,1,NA,148,1,1,30,1,1,0,-14,13,6,0,1,NA,148,20,18,3,5,1,0,0,0,1,NA,8,"en_uk",NA,NA,"en_uk_1"
"1659824","uk01",5,6,"5",1,141,30049,30230,183.6,676.4,183.6,676.4,704,182,683,-7,22,"in",0,10,0,6,1,961,"o",146,"environmental",146,"environmental",7,"Specifically, the ca",20,"World Environment Day (WED) is",167,2,1,30,2,0,1,6,6,-1,0,0,NA,NA,2,1,30,2,0,1,6,6,-1,0,0,NA,NA,20,19,3,5,2,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659825","uk01",5,6,"5",1,142,30290,30419,514,680.2,514,680.2,704,130,680,22,12,"in",0,10,0,28,3,983," ",148,"In",148,"In",8,"In response to this ",19,"World Environment Day (WED) is",167,2,2,30,1,0,0,22,0,-1.5,0,0,NA,NA,2,2,30,1,0,0,21,1,-0.5,0,0,NA,NA,1,2,2,5,1,0,0,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659826","uk01",5,6,"5",1,143,30450,30586,691.8,675.1,691.8,675.1,704,137,683,12,-7,"in",0,10,0,40,5,995," ",150,"to",150,"to",8,"In response to this ",19,"World Environment Day (WED) is",167,1,1,30,1,0,0,12,0,-1.5,1,0,149,NA,1,1,30,1,0,0,11,1,-0.5,1,0,149,NA,3,3,2,5,2,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659827","uk01",5,6,"5",1,144,30614,30763,592.1,670.8,592.1,670.8,704,150,694,-7,17,"in",0,10,0,33,4,988,"e",149,"response",149,"response",8,"In response to this ",19,"World Environment Day (WED) is",167,1,1,31,1,1,0,-7,2,-2.5,0,1,NA,150,1,1,31,1,1,0,-6,3,-1.5,0,1,NA,150,2,4,2,5,3,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659828","uk01",5,6,"5",1,145,30815,31063,843,665.9,843,665.9,704,249,687,17,20,"in",0,10,0,50,7,1005,"a",152,"campaign,",152,"campaign,",8,"In response to this ",19,"World Environment Day (WED) is",167,1,1,31,1,0,0,15,2,-3,0,0,NA,NA,1,1,31,1,0,0,14,3,-2,0,0,NA,NA,5,5,2,5,4,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659829","uk01",5,6,"5",1,146,31111,31351,1137.1,689.2,1137.1,689.2,704,241,698,20,15,"in",0,10,0,70,10,1025,"g",155,"government",155,"government",8,"In response to this ",19,"World Environment Day (WED) is",167,1,1,31,1,0,0,19,1,-4.5,0,0,NA,NA,1,1,31,1,0,0,18,2,-3.5,0,0,NA,NA,8,6,2,5,5,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659830","uk01",5,6,"5",1,147,31399,31662,1370.4,705.9,1370.4,705.9,704,264,692,15,3,"in",0,10,0,85,12,1040,"p",157,"pledged",157,"pledged",8,"In response to this ",19,"World Environment Day (WED) is",167,1,1,31,1,0,0,14,1,-3,0,0,NA,NA,1,1,31,1,0,0,13,2,-2,0,0,NA,NA,10,7,2,5,6,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659831","uk01",5,6,"5",1,148,31681,31783,1416.6,705,1416.6,705,704,103,668,3,-7,"in",0,10,0,88,12,1043,"d",157,"pledged",157,"pledged",8,"In response to this ",19,"World Environment Day (WED) is",167,2,1,31,2,0,1,-1,4,0,1,0,156,NA,2,1,31,2,0,1,-2,5,1,1,0,156,NA,10,8,2,5,7,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659832","uk01",5,6,"5",1,149,31812,31906,1309.5,697.8,1309.5,697.8,704,95,686,-7,13,"in",0,10,0,81,11,1036,"h",156,"has",156,"has",8,"In response to this ",19,"World Environment Day (WED) is",167,1,1,32,1,1,0,-3,1,-1,0,1,NA,157,1,1,32,1,1,0,-2,2,0,0,1,NA,157,9,9,2,5,8,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659833","uk01",5,6,"5",1,150,31943,32096,1497.5,695.2,1497.5,695.2,704,154,666,13,7,"in",0,10,0,94,13,1049,"o",158,"to",158,"to",8,"In response to this ",19,"World Environment Day (WED) is",167,1,1,32,1,0,0,11,2,0.5,0,0,NA,NA,1,1,32,1,0,0,10,3,1.5,0,0,NA,NA,11,10,2,5,9,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659834","uk01",5,6,"5",1,151,32124,32376,1601.3,688.9,1601.3,688.9,704,253,661,7,-83,"in",0,10,0,101,14,1056,"n",159,"eliminate",159,"eliminate",8,"In response to this ",19,"World Environment Day (WED) is",167,1,1,32,1,0,0,1,6,1,0,0,NA,NA,1,1,32,1,0,0,0,7,2,0,0,NA,NA,12,11,2,5,10,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659835","uk01",5,6,"5",1,152,32470,32603,364.5,748.1,364.5,748.1,771,134,727,-83,-11,"in",0,11,1,18,3,1081,"c",163,"plastic",163,"plastic",8,"In response to this ",19,"World Environment Day (WED) is",167,1,1,32,1,0,0,-77,7,3,1,0,161,NA,1,1,32,1,0,0,-76,8,4,1,0,161,NA,16,12,2,5,11,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659836","uk01",5,6,"5",1,153,32647,32793,199.7,747,199.7,747,771,147,725,-11,-2,"in",0,11,0,7,1,1070,"-",161,"single-",161,"single-",8,"In response to this ",19,"World Environment Day (WED) is",167,1,1,33,1,1,0,-4,7,3,0,1,NA,163,1,1,33,1,1,0,-3,7,3,0,1,NA,163,14,13,2,5,12,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659837","uk01",5,6,"5",1,154,32809,32933,165.3,745.7,165.3,745.7,771,125,712,-2,14,"in",0,11,0,5,1,1068,"l",161,"single-",161,"single-",8,"In response to this ",19,"World Environment Day (WED) is",167,2,1,33,2,0,1,5,5,1,0,0,NA,NA,2,1,33,2,0,1,5,5,1,0,0,NA,NA,14,14,2,5,13,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659838","uk01",5,6,"5",1,155,32969,33087,370.1,740.8,370.1,740.8,771,119,705,14,7,"in",0,11,0,19,4,1082," ",164,"in",164,"in",8,"In response to this ",19,"World Environment Day (WED) is",167,1,1,33,1,0,0,14,0,-1.5,0,0,NA,NA,1,1,33,1,0,0,13,1,-0.5,0,0,NA,NA,17,15,2,5,14,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659839","uk01",5,6,"5",1,156,33114,33339,488.6,739.1,488.6,739.1,771,226,717,7,5,"in",0,11,0,26,5,1089,"i",165,"India",165,"India",8,"In response to this ",19,"World Environment Day (WED) is",167,1,1,33,1,0,0,3,4,1,0,0,NA,NA,1,1,33,1,0,0,2,5,2,0,0,NA,NA,18,16,2,5,15,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659840","uk01",5,6,"5",1,157,33363,33585,560.9,740.2,560.9,740.2,771,223,743,5,2,"in",0,11,0,31,7,1094," ",167,"2022.",167,"2022.",8,"In response to this ",19,"World Environment Day (WED) is",167,1,1,33,1,0,0,5,0,-3,0,0,NA,NA,1,1,33,1,0,0,4,1,-2,0,0,NA,NA,20,17,2,5,16,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659841","uk01",5,6,"5",1,158,33605,34120,591.8,742,591.8,742,771,516,731,2,1,"in",0,11,0,33,7,1096,"0",167,"2022.",167,"2022.",8,"In response to this ",19,"World Environment Day (WED) is",167,2,1,33,2,0,1,0,2,-1,0,0,NA,NA,2,1,33,2,0,1,-1,3,0,0,0,NA,NA,20,18,2,5,17,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659842","uk01",5,6,"5",1,159,34127,34247,600.1,736.9,600.1,736.9,771,121,701,1,NA,"in",0,11,0,34,7,1097,"2",167,"2022.",167,"2022.",8,"In response to this ",19,"World Environment Day (WED) is",167,3,1,33,3,0,1,-2,3,0,0,0,NA,NA,3,1,33,3,0,1,-3,4,1,0,0,NA,NA,20,19,2,5,18,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659843","uk01",6,7,"6",1,1,1,147,187.7,117.1,187.7,117.1,101,147,606,NA,4,"in",0,1,0,6,2,6,"o",2,"monocle",2,"monocle",1,"A monocle is a type ",19,"A monocle is a type",152,1,1,1,1,0,0,NA,4,0,0,0,NA,NA,1,1,1,1,0,0,NA,5,1,0,0,NA,NA,2,1,1,1,1,0,0,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659844","uk01",6,7,"6",1,2,169,301,246,104.5,246,104.5,101,133,633,4,10,"in",0,1,0,10,3,10," ",3,"is",3,"is",1,"A monocle is a type ",19,"A monocle is a type",152,1,1,1,1,0,0,4,0,-1.5,0,0,NA,NA,1,1,1,1,0,0,3,1,-0.5,0,0,NA,NA,3,2,1,1,2,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659845","uk01",6,7,"6",1,3,337,485,397.9,97.6,397.9,97.6,101,149,618,10,-4,"in",0,1,0,20,6,20," ",6,"of",6,"of",1,"A monocle is a type ",19,"A monocle is a type",152,1,1,1,1,0,0,10,0,-1.5,1,0,5,NA,1,1,1,1,0,0,9,1,-0.5,1,0,5,NA,6,3,1,1,3,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659846","uk01",6,7,"6",1,4,511,629,337.4,99.9,337.4,99.9,101,119,603,-4,14,"in",0,1,0,16,5,16,"t",5,"type",5,"type",1,"A monocle is a type ",19,"A monocle is a type",152,1,1,2,1,1,0,-4,1,-1.5,0,1,NA,6,1,1,2,1,1,0,-3,2,-0.5,0,1,NA,6,5,4,1,1,4,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659847","uk01",6,7,"6",1,5,665,930,548,98.5,548,98.5,101,266,597,14,17,"in",0,1,0,30,7,30,"t",7,"corrective",7,"corrective",1,"A monocle is a type ",19,"A monocle is a type",152,1,1,2,1,0,0,7,7,1.5,0,0,NA,NA,1,1,2,1,0,0,6,8,2.5,0,0,NA,NA,7,5,1,1,5,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659848","uk01",6,7,"6",1,6,985,1112,802.6,93,802.6,93,101,128,595,17,12,"in",0,1,0,47,11,47," ",11,"correct",11,"correct",1,"A monocle is a type ",19,"A monocle is a type",152,1,1,2,1,0,0,17,0,-4,0,0,NA,NA,1,1,2,1,0,0,16,1,-3,0,0,NA,NA,11,6,1,1,6,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659849","uk01",6,7,"6",1,7,1152,1289,974.1,89.4,974.1,89.4,101,138,589,12,11,"in",0,1,0,59,13,59,"e",13,"enhance",13,"enhance",1,"A monocle is a type ",19,"A monocle is a type",152,1,1,2,1,0,0,11,1,-3,0,0,NA,NA,1,1,2,1,0,0,10,2,-2,0,0,NA,NA,13,7,1,1,7,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659850","uk01",6,7,"6",1,8,1331,1534,1139.6,103.8,1139.6,103.8,101,204,579,11,-6,"in",0,1,0,70,15,70," ",15,"vision",15,"vision",1,"A monocle is a type ",19,"A monocle is a type",152,1,1,2,1,0,0,11,0,-3.5,1,0,13,NA,1,1,2,1,0,0,10,1,-2.5,1,0,13,NA,15,8,1,1,8,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
"1659851","uk01",6,7,"6",1,9,1559,1696,1049.8,93.1,1049.8,93.1,101,138,571,-6,32,"in",0,1,0,64,13,64,"c",13,"enhance",13,"enhance",1,"A monocle is a type ",19,"A monocle is a type",152,2,2,3,1,0,0,-6,6,2,0,1,NA,15,2,2,3,1,0,0,-5,7,3,0,1,NA,15,13,9,1,1,9,0,1,0,0,NA,NA,"en_uk",NA,NA,"en_uk_1"
