id,in_span_mean,out_span_mean,relative_TRT,Text_TRT,Target_TRT,Fix_Target,target_to_fixation_ratio,Fix_Total,Correct_Flag
ARUXG5FD1Q76F,1031.0,288.65625,0.040069957248348234,25730.0,1031.0,11,0.0416666667,264,1
AT6LDQNLKTUSE,0,172.33333333333334,0.0,10148.0,0.0,0,0.0,115,0
ATA9BBCLTE2HS,56.0,85.75,0.011494252873563218,4872.0,56.0,1,0.0172413793,58,1
AUA3VQ48GSMLF,0,78.0,0.0,573.0,0.0,0,0.0,10,1
AV6J56XKCIG7F,69.0,167.0,0.015724703737465817,4388.0,69.0,1,0.0196078431,51,1
AX3KFUB3F8VOU,0,98.91666666666667,0.0,2453.0,0.0,0,0.0,39,0
AX8NXTT8QMGHC,819.0,258.0357142857143,0.04292677813302584,19079.0,819.0,6,0.032967033,182,1
AXY0D2AMLKE2A,107.66666666666667,140.08695652173913,0.0449672838646805,7183.0,323.0,3,0.0337078652,89,0
AYQTQYOLTNY0Y,62.0,85.66666666666667,0.032274856845393024,1921.0,62.0,1,0.04,25,1
AYY0UC6KCN9RW,283.05882352941177,373.5882352941176,0.21694017539289745,23034.0,4997.0,74,0.212034384,349,0
AYYSG3O9FNU15,147.0,154.16666666666666,0.036431226765799254,4035.0,147.0,2,0.0540540541,37,1
AZS5TQV407VDD,0,195.55555555555554,0.0,3326.0,0.0,0,0.0,49,0
AZU9D7YLCTAYV,238.05882352941177,326.6829268292683,0.14988871456197322,27407.0,4108.0,39,0.1857142857,210,0
p1-lab-control,197.8125,191.52,0.2883699841305826,13233.0,3816.0,35,0.3043478261,115,1
p1-volunteer-cognition,220.44444444444446,140.2,0.42770419426048567,5436.0,2325.0,17,0.34,50,0
p10-volunteer-cognition,121.0,212.06666666666666,0.013092404241506168,18484.0,242.0,4,0.0181818182,220,0
p11-volunteer-cognition,806.75,212.48387096774192,0.11314262582647416,29644.0,3354.0,21,0.0716723549,293,1
p12-volunteer-cognition,205.375,135.56,0.34591312470808033,10705.0,3703.0,44,0.3211678832,137,1
p13-lab-control,323.5,223.8780487804878,0.05440403615724196,23785.0,1294.0,15,0.0493421053,304,0
p13-volunteer-cognition,230.2,225.025,0.1469875536953409,18158.0,2669.0,22,0.1215469613,181,0
p13-volunteer-cognition,0,0,0.0,37429.0,0.0,0,0.0,3,0
p14-lab-control,0,332.1162790697674,0.0,30522.0,0.0,0,0.0,244,0
p14-volunteer-cognition,259.5,340.7,0.13284684367856514,22748.0,3022.0,27,0.1291866029,209,0
p15-lab-control,191.25,165.67741935483872,0.046933929319737396,14318.0,672.0,9,0.0511363636,176,0
p15-volunteer-cognition,0,287.8965517241379,0.0,16637.0,0.0,0,0.0,152,0
p16-lab-control,1238.5,467.8222222222222,0.08531377006268513,58068.0,4954.0,43,0.0686900958,626,0
p16-volunteer-cognition,413.5,958.4318181818181,0.018708333333333334,96000.0,1796.0,18,0.0265486726,678,0
p17-volunteer-cognition,272.5,515.2954545454545,0.013187504536985506,41327.0,545.0,4,0.0165289256,242,0
p18-lab-control,237.0,1283.6296296296296,0.005254648342764754,108856.0,572.0,6,0.0099173554,605,0
p19-volunteer-cognition,135.66666666666666,371.4347826086956,0.02600699267206284,41758.0,1086.0,4,0.0163265306,245,0
p3-lab-control,180.83333333333334,133.5,0.3556051990251828,9848.0,3502.0,45,0.3308823529,136,0
p3-volunteer-cognition,154.1818181818182,236.9,0.11978131212723658,18108.0,2169.0,24,0.1454545455,165,0
p4-lab-control,141.33333333333334,231.85294117647058,0.07702089009990917,16515.0,1272.0,14,0.0979020979,143,1
p4-volunteer-cognition,247.27272727272728,126.59375,0.2796435915010281,10213.0,2856.0,36,0.2686567164,134,0
p5-volunteer-cognition,107.0,535.7777777777778,0.0057478982568289864,37231.0,214.0,3,0.006993007,429,0
p6-lab-control,282.72222222222223,326.734693877551,0.18066084138649383,34562.0,6244.0,68,0.1766233766,385,1
p6-volunteer-cognition,217.0,261.9756097560976,0.07532801646514022,19435.0,1464.0,14,0.0869565217,161,0
p6-volunteer-cognition,0,0,0.0,36101.0,0.0,0,0.0,4,0
p7-lab-control,205.16666666666666,296.6842105263158,0.06151011275391568,22793.0,1402.0,15,0.0641025641,234,1
p7-volunteer-cognition,306.0,549.3823529411765,0.06361155856537033,30419.0,1935.0,17,0.0656370656,259,1
p7-volunteer-cognition,124.33333333333333,438.73333333333335,0.01119380589400396,33322.0,373.0,4,0.0165975104,241,0
p8-volunteer-cognition,513.5882352941177,426.8666666666667,0.3170454913913297,30841.0,9778.0,48,0.2926829268,164,0
A10BH9PYCYUKDJ,239.66666666666666,476.68888888888887,0.023431413675316114,33374.0,782.0,7,0.0330188679,212,0
A10W3EILX06DFO,53.0,108.31111111111112,0.0,7790.0,0.0,0,0.0,138,1
A11EZAV2HRYKD5,60.333333333333336,414.1730769230769,0.010243867857649228,28212.0,289.0,5,0.0125944584,397,1
A11M4E3N6Q8918,1360.0,722.7755102040817,0.059207573346390825,49014.0,2902.0,26,0.0495238095,525,0
A11YS0T8MV3Q7C,877.3333333333334,406.8965517241379,0.0805036031741581,35663.0,2871.0,18,0.0594059406,303,1
A12HLLXWOQJ14Q,0,177.58333333333334,0.0,7781.0,0.0,0,0.0,102,0
A12NT768CR36E5,0,177.13636363636363,0.0,11336.0,0.0,0,0.0,127,1
A13WTEQ06V3B6D,0,278.4375,0.0,7489.0,0.0,0,0.0,69,1
A160BYMX7X0EPG,0,253.9056603773585,0.0,18376.0,0.0,0,0.0,245,0
A17Q4QN6UE0EZC,443.0,154.19230769230768,0.14967081199707388,6835.0,1023.0,9,0.1125,80,0
A18JFH5XQAUVAK,72.0,137.05555555555554,0.010638297872340425,6768.0,72.0,1,0.0120481928,83,0
A18MDEBDC9B19A,0,191.66666666666666,0.0,1361.0,0.0,0,0.0,13,0
A19F9CLZ0XWBYR,182.3846153846154,121.19047619047619,0.31689973927470966,8438.0,2674.0,28,0.3010752688,93,0
A19L8SNH73AX1Z,256.57142857142856,256.7368421052632,0.09512060023163302,19859.0,1889.0,15,0.0815217391,184,0
A1B7X75L6JOPGM,131.6,133.24242424242425,0.12388745334481768,6966.0,863.0,12,0.125,96,0
A1BASVXQK125PD,320.0,238.05882352941177,0.05564894788707901,17251.0,960.0,11,0.047826087,230,0
A1CPY1HLCFTIL1,326.5,664.2203389830509,0.01220925884376636,53484.0,653.0,8,0.015625,512,1
A1D26DHX9CDRGI,76.5,112.52173913043478,0.03444394416929311,4442.0,153.0,2,0.0350877193,57,1
A1D41E24S4E4I4,307.0,292.44642857142856,0.0,23590.0,0.0,0,0.0,265,1
A1FMSDBXC2CYM0,132.0,181.34883720930233,0.01381331100879029,9556.0,132.0,2,0.0147058824,136,1
A1HR8IRDC07FO9,1096.0,308.7878787878788,0.06211391328988382,17645.0,1096.0,11,0.0509259259,216,1
A1IJ6E21R29K53,0,235.23333333333332,0.0,12807.0,0.0,0,0.0,148,0
A1ISZTMNHXPB4C,208.875,202.02083333333334,0.12793667007150153,15664.0,2004.0,21,0.1193181818,176,0
A1JI19KPIVNL3Y,176.625,299.52941176470586,0.08661807724726064,20169.0,1747.0,22,0.0901639344,244,0
A1JVDJPJN1XHLD,105.33333333333333,302.4888888888889,0.013012147416100473,24285.0,316.0,5,0.0173611111,288,1
A1JWPEUSQYB6XL,0,237.88888888888889,0.0,5989.0,0.0,0,0.0,59,0
A1K76PLMB0YQT5,333.88235294117646,588.2692307692307,0.13982197235886626,42690.0,5969.0,89,0.1442463533,617,1
A1KGPGSI6I9TQ5,64.0,106.5,0.014918414918414918,4290.0,64.0,1,0.0192307692,52,0
A1LTVR9DOB62B1,300.0,207.66666666666666,0.4208318132068588,16446.0,6921.0,68,0.3655913978,186,0
A1N93G08WP4XH7,63.0,357.88,0.0033635878270154834,18730.0,63.0,1,0.0065789474,152,0
A1NQOR4RQJJDMW,0,179.27272727272728,0.0,9259.0,0.0,0,0.0,128,0
A1OM5NWYYYJKQW,167.0,226.5,0.03280620764168549,10181.0,334.0,3,0.038961039,77,1
A1OZPLHNIU1519,146.66666666666666,166.5,0.03538399678327302,12435.0,440.0,5,0.0328947368,152,1
A1PHDT66U6IK4Q,0,215.26315789473685,0.0,15543.0,0.0,0,0.0,206,1
A1QMJNJ5FGC09,445.42105263157896,288.42105263157896,0.3046281657831923,32259.0,9827.0,51,0.2217391304,230,0
A1T9BJRS4IL8VQ,119.5,85.0,0.13759355210132412,1737.0,239.0,3,0.1304347826,23,0
A1VGM6OJRPRNCQ,0,162.42857142857142,0.0,9181.0,0.0,0,0.0,111,0
A1WH32GYQOHIRQ,185.33333333333334,619.7714285714286,0.03081527462173696,36086.0,1112.0,9,0.023872679,377,1
A1WRZX4HNRMVG1,205.0,235.62121212121212,0.018680517587023875,21948.0,410.0,5,0.0217391304,230,0
A1X2SSCWCB9N76,0,240.04651162790697,0.0,15797.0,0.0,0,0.0,174,0
A1YRYQBQGQRY1Q,105.33333333333333,365.2340425531915,0.010069145715833413,31383.0,316.0,5,0.018115942,276,0
A1YTB9G04PC71S,294.0,209.675,0.01585162020811991,18547.0,294.0,3,0.015625,192,0
A20SL254675EOK,0,113.93333333333334,0.0,3639.0,0.0,0,0.0,43,0
A21ZK49H9LSSRY,175.66666666666666,189.6304347826087,0.029740338164251208,19872.0,591.0,7,0.024137931,290,1
A224ZKQ83DQ3P3,511.0,238.92857142857142,0.08085698386199221,35940.0,2906.0,28,0.0727272727,385,0
A23KAJRDVCVGOE,0,227.19230769230768,0.0,13114.0,0.0,0,0.0,163,0
A24LB89P1BPKKF,199.2,412.13513513513516,0.10224357933699146,30799.0,3149.0,40,0.1162790698,344,1
A25TQ73VVCOM4X,305.8421052631579,317.1521739130435,0.17970291602718702,36488.0,6557.0,86,0.1765913758,487,0
A28VE2YSRYE3B8,0,116.625,0.0,1352.0,0.0,0,0.0,16,0
A292T1OXCVXN78,0,85.0,0.0,1293.0,0.0,0,0.0,20,1
A293JF50QSYCRO,1036.0,287.97222222222223,0.035363189513926814,29296.0,1036.0,10,0.0307692308,325,1
A2APG8MSLJ6G2K,0,171.21052631578948,0.0,9567.0,0.0,0,0.0,119,1
A2G57M3XD1AIBS,148.0,347.1219512195122,0.013562221271916428,32738.0,444.0,5,0.0129533679,386,0
A2H1QUGX0SOUMH,156.0,148.89473684210526,0.06396063960639606,4878.0,312.0,4,0.0571428571,70,0
A2HOEI5M6G883O,508.6666666666667,606.3888888888889,0.058516263419323825,31205.0,1826.0,7,0.056,125,0
A2I6ZALE49CVSC,463.5,303.3488372093023,0.03361253127379528,27579.0,927.0,10,0.0338983051,295,0
A2IFHU3P1MF54K,166.33333333333334,360.344262295082,0.014488124963707102,34442.0,499.0,5,0.0177304965,282,1
A2IQ0QCTQ3KWLT,204.0,375.02127659574467,0.007780023645169902,26221.0,204.0,1,0.0053191489,188,0
A2LLOJFA11FSZF,0,254.0,0.0,18226.0,0.0,0,0.0,242,0
A2N9U74YIPDQ9F,188.0,202.86666666666667,0.03766402884904337,9983.0,376.0,3,0.032967033,91,0
A2OU4N4VBIE91I,0,290.0652173913044,0.0,24410.0,0.0,0,0.0,237,0
A2OVX9UW5WANQE,312.0,155.44444444444446,0.05589895189465197,11163.0,624.0,7,0.0466666667,150,0
A2PSR3CMNR1R9X,213.71428571428572,239.04347826086956,0.10233258088788563,14619.0,1496.0,13,0.1015625,128,0
A2QABS5PO2AYES,0,531.6111111111111,0.0,11625.0,0.0,0,0.0,107,0
A2RBF3IIJP15IH,0,227.225,0.0,12537.0,0.0,0,0.0,145,0
A2RC9V49MHS973,0,252.5,0.0,5555.0,0.0,0,0.0,61,1
A2UKBPPWF76NCT,0,181.65714285714284,0.0,8956.0,0.0,0,0.0,122,0
A2V27A9GZA1NR2,358.1666666666667,196.89473684210526,0.10832745236414962,19838.0,2149.0,17,0.0971428571,175,1
A2VLTSW6CXIUMR,0,500.94202898550725,0.0,46621.0,0.0,0,0.0,413,1
A2VO8C41JJIQY9,562.5,472.7260273972603,0.02536510376633359,53341.0,1353.0,12,0.0215053763,558,1
A2VOJULWLB9LYU,374.0,347.525,0.0461213472597113,25563.0,1179.0,13,0.0522088353,249,0
A2WBGRTWOXDE6M,1249.5,487.98039215686276,0.07395422997561434,42648.0,3154.0,15,0.0597609562,251,0
A2XENTYL1D1UOL,865.3333333333334,764.5294117647059,0.03420155934161132,86575.0,2961.0,34,0.0275303644,1235,0
A2Y87M8V0N1M6P,391.5,237.14285714285714,0.054265714879756045,14429.0,783.0,6,0.0560747664,107,1
A2YC6PEMIRSOAA,0,161.8695652173913,0.0,6039.0,0.0,0,0.0,84,0
A2YP60DM1HYTH8,232.92857142857142,507.9166666666667,0.10453121857311151,34803.0,3638.0,25,0.0939849624,266,0
A2YTY52FZNII62,220.1,117.5,0.1912634735391847,12339.0,2360.0,27,0.1588235294,170,0
A2Z5A7TCIR8M6E,114.5,264.2631578947368,0.010013555468100923,22869.0,229.0,3,0.0111111111,270,0
A2Z6GCD1ZNCT6Z,320.0,440.9574468085106,0.02939915477430024,32654.0,960.0,8,0.023880597,335,0
A2ZDEERVRN5AMC,0,209.75,0.0,9252.0,0.0,0,0.0,81,1
A2ZSL0EDN3H4AT,373.0,220.7058823529412,0.13355317394888705,21834.0,2916.0,23,0.1095238095,210,0
A3084P5PROPWOI,0,118.6,0.0,3305.0,0.0,0,0.0,37,1
A34NDXO56MBC3D,0,149.5151515151515,0.0,6870.0,0.0,0,0.0,81,0
A35J0Z5315SEBK,305.3333333333333,383.9767441860465,0.031694405037887965,28901.0,916.0,11,0.0310734463,354,1
A35P3396DDWKTT,69.0,365.55102040816325,0.0024098910310142497,28632.0,69.0,1,0.0029498525,339,0
A361512FNHY889,217.0,183.03846153846155,0.010507396654223696,7233.0,76.0,1,0.012987013,77,1
A36IB78C6MVA3,229.0,135.0,0.02454974271012007,9328.0,229.0,3,0.0247933884,121,1
A3785TR8D5I81Q,551.3333333333334,556.1153846153846,0.036879460055309524,51709.0,1907.0,22,0.0383275261,574,1
A379B5GPHSV7TX,0,109.33333333333333,0.0,1466.0,0.0,0,0.0,20,0
A37E5WQJFDG6QG,0,103.8529411764706,0.0,4705.0,0.0,0,0.0,60,0
A38DHLB88V8DL8,924.0,284.0,0.08867431663401437,21438.0,1901.0,23,0.0807017544,285,0
A39SK1E6IMQBD5,469.0,412.0,0.020653180975911057,25904.0,535.0,5,0.0187969925,266,0
A3A1KP2SJRGNRZ,0,157.54545454545453,0.0,8273.0,0.0,0,0.0,114,0
A3B2YRSMSC2J3T,0,95.71428571428571,0.0,2072.0,0.0,0,0.0,30,0
A3C6TJDUSBLFCX,559.0,113.05,0.14625850340136054,3822.0,559.0,6,0.1304347826,46,0
A3CZZJYU9JI93H,204.0,126.0,0.07541589648798522,2705.0,204.0,2,0.0666666667,30,0
A3DTG2QEFWI2II,0,240.04166666666666,0.0,17280.0,0.0,0,0.0,221,0
A3EQVDHHKZRC0K,543.0,511.76190476190476,0.016015809344030203,33904.0,543.0,9,0.0148026316,608,0
A3EU8ENRH654SB,0,342.537037037037,0.0,25430.0,0.0,0,0.0,239,1
A3F7C28TEYK795,0,266.0285714285714,0.0,19797.0,0.0,0,0.0,231,0
A3FL5SZK2XRTFB,209.66666666666666,259.0,0.02490793173088346,25253.0,629.0,8,0.0242424242,330,1
A3FPXYVABXB9IZ,0,168.06666666666666,0.0,5614.0,0.0,0,0.0,82,0
A3HNEYFOIJWPH1,0,183.0,0.0,12419.0,0.0,0,0.0,116,1
A3J6YBLI6HWG6W,110.0,138.3125,0.04294736842105263,4750.0,204.0,3,0.0555555556,54,0
A3K0U7YO7V7KZF,0,338.7567567567568,0.0,19999.0,0.0,0,0.0,231,1
A3L95FSCN74FIF,189.33333333333334,133.35294117647058,0.09374484238323155,6059.0,568.0,6,0.0909090909,66,0
A3MHP4LZ3V88NF,132.0,50.0,0.16136919315403422,1636.0,264.0,4,0.1538461538,26,0
A3MKSFVTMOF50Y,407.0,298.4871794871795,0.024976599832504064,20299.0,507.0,6,0.0276497696,217,0
A3NXT3OVGL7QNR,617.0,663.2558139534884,0.037206940943953874,55151.0,2052.0,17,0.0437017995,389,0
A3NXW2JI4DU0C0,343.5,316.6829268292683,0.0352598713554627,21299.0,751.0,10,0.0448430493,223,0
A3RDJ3UZ9EJP6Y,121.5,495.6,0.0071929668768315426,33783.0,243.0,2,0.007751938,258,0
A3RI9RLBGPG2B6,0,97.75862068965517,0.0,4448.0,0.0,0,0.0,61,1
A3RMV9ZGFJ0HHF,103.0,396.0833333333333,0.005107480227109315,40333.0,206.0,3,0.007751938,387,1
A3RVHUY67SVXQV,0,183.14285714285714,0.0,6461.0,0.0,0,0.0,61,1
A3VHDQR8A9JJ4F,218.93333333333334,282.0882352941176,0.1657754010695187,24123.0,3999.0,47,0.1865079365,252,0
A489K1IFOM4JW,571.0,201.2941176470588,0.13297297297297297,5550.0,738.0,9,0.1323529412,68,1
A4CHLWPHZIP7Y,183.5,176.80769230769232,0.042217876452317955,8693.0,367.0,6,0.045112782,133,1
A4RSIQQ5UOED2,111.44444444444444,141.0909090909091,0.24111056989771068,8212.0,1980.0,30,0.2380952381,126,1
A4W9APAHFWVLO,159.0,270.75,0.015726225211413876,20221.0,318.0,3,0.0142180095,211,0
A4W9APAHFWVLO,368.0,378.9736842105263,0.019470899470899472,18900.0,368.0,4,0.0281690141,142,0
A7GT7BIC7ERWE,197.0,106.42105263157895,0.02469290549009777,7978.0,197.0,3,0.03125,96,1
A7SW6SVNJ5V6O,296.0,209.47222222222223,0.07563587684069611,13446.0,1017.0,11,0.0802919708,137,0
A8C3WNWRBWUXO,735.0,144.7,0.033870398682817826,17006.0,576.0,9,0.038961039,231,1
A9KXY0C9JHSZL,78.0,139.36,0.052099533437014,5144.0,268.0,3,0.0428571429,70,0
ACTQSBR4YRLZZ,56.0,100.33333333333333,0.003971349549677328,14101.0,56.0,1,0.0051020408,196,0
AE681FG4LT6DV,114.0,153.5,0.06350974930362117,1795.0,114.0,1,0.0625,16,0
AFJFYJZ849YOZ,1038.5,666.2903225806451,0.036999478040414584,67055.0,2481.0,26,0.0343007916,758,0
AI8E3ZLZ3FO6O,297.5,251.9047619047619,0.017445227294662677,41444.0,723.0,9,0.0196078431,459,0
AIA7RZSAONU5M,152.0,332.68888888888887,0.014094955489614243,21568.0,304.0,4,0.0209424084,191,0
AIJG3Z7ATXCTD,52.0,147.55,0.016024653312788906,3245.0,52.0,1,0.0238095238,42,0
AK52RXEJKR81A,0,201.36,0.0,6285.0,0.0,0,0.0,76,0
AKAM01E1R4KAF,65.0,131.14814814814815,0.009592680047225502,6776.0,65.0,1,0.011627907,86,1
AKK1UCZ1NC5OW,126.66666666666667,158.82758620689654,0.11631402474274483,8649.0,1006.0,12,0.1111111111,108,0
AKNBC1TE88NDO,1792.0,521.5263157894736,0.039134373427277304,49675.0,1944.0,22,0.041509434,530,0
AMPR904VJJFZY,0,78.0,0.0,597.0,0.0,0,0.0,9,0
ANCTZADQC3D75,59.0,286.1666666666667,0.0,12891.0,0.0,0,0.0,122,1
ANX6Q4NMZL8EI,219.0,307.88235294117646,0.0,11235.0,0.0,0,0.0,128,1
AOQU769ZT0JSD,0,95.6,0.0,3320.0,0.0,0,0.0,52,0
AQMLJYUQCSG22,274.6666666666667,327.0882352941176,0.03582452936828834,23001.0,824.0,5,0.0264550265,189,0
AQWH9UY6FVU21,1408.0,1026.952380952381,0.04576778052268886,30764.0,1408.0,10,0.0588235294,170,0
ARUXG5FD1Q76F,447.0,254.75675675675674,0.10568196764435091,15206.0,1607.0,16,0.0952380952,168,0
AT6LDQNLKTUSE,0,173.9090909090909,0.0,10488.0,0.0,0,0.0,128,0
ATA9BBCLTE2HS,62.5,461.84615384615387,0.013791469194312796,21100.0,291.0,3,0.013215859,227,0
AUA3VQ48GSMLF,0,66.66666666666667,0.0,780.0,0.0,0,0.0,15,0
AV6J56XKCIG7F,155.33333333333334,122.26666666666667,0.060907070971114884,7651.0,466.0,5,0.046728972,107,0
AX3KFUB3F8VOU,87.5,138.2608695652174,0.10719905586152635,5084.0,545.0,8,0.1081081081,74,0
AX8NXTT8QMGHC,671.0,280.2682926829268,0.09903955876759224,21032.0,2083.0,18,0.0909090909,198,0
AXY0D2AMLKE2A,68.5,159.59375,0.01668290306867998,8212.0,137.0,2,0.0198019802,101,1
AYQTQYOLTNY0Y,151.0,107.2,0.04326647564469914,3490.0,151.0,2,0.0377358491,53,0
AYY0UC6KCN9RW,579.0,438.75,0.025472651176215905,27716.0,706.0,11,0.0268292683,410,0
AYYSG3O9FNU15,196.0,168.1818181818182,0.02852153667054715,6872.0,196.0,2,0.0338983051,59,1
AZS5TQV407VDD,153.375,104.55555555555556,0.2857142857142857,4515.0,1290.0,18,0.2857142857,63,0
AZU9D7YLCTAYV,197.0,321.0,0.011195726301432144,17596.0,197.0,2,0.0131578947,152,1
p1-lab-control,165.0,135.33333333333334,0.022409344017384217,7363.0,165.0,2,0.0338983051,59,0
p1-volunteer-cognition,207.0,187.0,0.0635164160785517,3259.0,207.0,2,0.08,25,0
p10-volunteer-cognition,246.0,290.5609756097561,0.020553095496699807,23938.0,492.0,6,0.0202702703,296,0
p11-volunteer-cognition,848.0,287.6470588235294,0.0477822196839901,36771.0,1757.0,10,0.0342465753,292,0
p12-volunteer-cognition,83.0,160.7,0.0067260940032414914,12340.0,83.0,1,0.0058479532,171,1
p13-lab-control,813.5,258.52272727272725,0.0389885951728406,45244.0,1764.0,23,0.0373376623,616,0
p13-volunteer-cognition,235.0,187.63636363636363,0.02032344547262821,11563.0,235.0,1,0.0078740157,127,1
p13-volunteer-cognition,0,0,0.0,37263.0,0.0,0,0.0,2,0
p14-lab-control,0,462.6,0.0,34759.0,0.0,0,0.0,255,0
p14-volunteer-cognition,67.0,358.5263157894737,0.0043514970448788725,15397.0,67.0,1,0.0067114094,149,1
p15-lab-control,150.0,300.09375,0.01287076963282373,30612.0,394.0,4,0.0119760479,334,0
p15-volunteer-cognition,348.0,196.2,0.025307250381790415,13751.0,348.0,4,0.031496063,127,0
p16-lab-control,2069.5,374.0689655172414,0.07682451910919298,59317.0,4557.0,55,0.0787965616,698,0
p16-volunteer-cognition,0,1008.6176470588235,0.0,84173.0,0.0,0,0.0,557,0
p17-volunteer-cognition,0,399.875,0.0,31914.0,0.0,0,0.0,222,0
p18-lab-control,0,1394.1470588235295,0.004079624674529944,83341.0,340.0,1,0.001996008,501,0
p19-volunteer-cognition,301.5,388.43333333333334,0.014610696846966198,52838.0,772.0,8,0.0273972603,292,1
p3-lab-control,239.0,213.83333333333334,0.016736694677871148,14280.0,239.0,2,0.01,200,1
p3-volunteer-cognition,202.0,321.7647058823529,0.010193268405914115,19817.0,202.0,2,0.011627907,172,1
p4-lab-control,0,274.5833333333333,0.0,11920.0,0.0,0,0.0,83,1
p4-volunteer-cognition,0,158.16666666666666,0.0,8022.0,0.0,0,0.0,109,1
p5-volunteer-cognition,0,658.8888888888889,0.0,39961.0,0.0,0,0.0,460,0
p6-lab-control,246.0,290.47058823529414,0.008408819005298239,29255.0,246.0,3,0.0084269663,356,1
p6-volunteer-cognition,0,142.7,0.0,9274.0,0.0,0,0.0,92,1
p6-volunteer-cognition,0,0,0.0,57585.0,0.0,0,0.0,6,0
p7-lab-control,68.0,224.69230769230768,0.00800942285041225,8490.0,68.0,1,0.0095238095,105,1
p7-volunteer-cognition,780.0,573.0,0.03263325244749393,23902.0,780.0,3,0.0145631068,206,1
p7-volunteer-cognition,726.0,316.4642857142857,0.05259916681760551,27605.0,1452.0,12,0.0547945205,219,0
p8-volunteer-cognition,121.0,317.6,0.005832168506290066,20747.0,121.0,1,0.0073529412,136,0
A10BH9PYCYUKDJ,0,547.1315789473684,0.0,47205.0,0.0,0,0.0,324,0
A10W3EILX06DFO,50.0,80.3076923076923,0.053406998158379376,2715.0,145.0,2,0.0392156863,51,1
A11EZAV2HRYKD5,61.0,287.6119402985075,0.0067708511438634884,29243.0,198.0,3,0.0066079295,454,0
A11M4E3N6Q8918,58.0,217.4375,0.005731225296442688,10120.0,58.0,1,0.0101010101,99,1
A11YS0T8MV3Q7C,332.0,538.6153846153846,0.018704598952137486,39509.0,739.0,9,0.0265486726,339,0
A12HLLXWOQJ14Q,0,143.25,0.0,4995.0,0.0,0,0.0,71,1
A12NT768CR36E5,216.83333333333334,115.91666666666667,0.35205479452054794,13140.0,4626.0,55,0.3503184713,157,1
A13WTEQ06V3B6D,170.0,153.35294117647058,0.029299048089998763,8089.0,237.0,2,0.021978022,91,0
A160BYMX7X0EPG,280.0,239.80851063829786,0.22616448326055313,21984.0,4972.0,65,0.2117263844,307,1
A17Q4QN6UE0EZC,0,134.43478260869566,0.0,5336.0,0.0,0,0.0,65,1
A18JFH5XQAUVAK,0,92.6923076923077,0.0,3309.0,0.0,0,0.0,50,0
A18MDEBDC9B19A,0,95.25,0.0,864.0,0.0,0,0.0,9,0
A19F9CLZ0XWBYR,363.5,156.56,0.20725995316159251,7686.0,1593.0,13,0.1382978723,94,0
A19L8SNH73AX1Z,1344.0,184.75510204081633,0.09150949819568326,14687.0,1344.0,7,0.052238806,134,0
A1B7X75L6JOPGM,0,78.22222222222223,0.0,1241.0,0.0,0,0.0,18,1
A1BASVXQK125PD,0,105.25,0.0,3830.0,0.0,0,0.0,67,1
A1CPY1HLCFTIL1,775.5,849.6666666666666,0.24088302919176927,68718.0,16553.0,168,0.2304526749,729,0
A1D26DHX9CDRGI,124.0,74.6,0.0,3062.0,0.0,0,0.0,41,1
A1D41E24S4E4I4,184.2,373.3,0.10083259947161957,24982.0,2519.0,25,0.0909090909,275,0
A1FMSDBXC2CYM0,187.0,101.8,0.054061867591789534,3459.0,187.0,3,0.0555555556,54,0
A1HR8IRDC07FO9,0,258.4166666666667,0.0,16493.0,0.0,0,0.0,223,1
A1IJ6E21R29K53,0,257.6060606060606,0.0,10365.0,0.0,0,0.0,121,0
A1ISZTMNHXPB4C,59.0,128.05714285714285,0.00891508008461771,6618.0,59.0,1,0.0113636364,88,1
A1JI19KPIVNL3Y,203.75,218.74418604651163,0.05950208074760897,13697.0,815.0,8,0.0526315789,152,0
A1JVDJPJN1XHLD,282.0,308.06,0.025514589459398326,22105.0,564.0,5,0.0203252033,246,0
A1JWPEUSQYB6XL,0,134.47058823529412,0.0,2862.0,0.0,0,0.0,33,0
A1K76PLMB0YQT5,436.5,368.3333333333333,0.06160842210178783,32106.0,1978.0,32,0.0634920635,504,0
A1KGPGSI6I9TQ5,138.0,147.07142857142858,0.0192414947016174,7172.0,138.0,2,0.0215053763,93,1
A1LTVR9DOB62B1,210.25,270.2456140350877,0.03483559438951483,26094.0,909.0,11,0.0372881356,295,0
A1N93G08WP4XH7,68.0,245.45454545454547,0.004334246924596851,15689.0,68.0,1,0.0072992701,137,0
A1NQOR4RQJJDMW,0,98.91666666666667,0.0,3762.0,0.0,1,0.015625,64,0
A1OM5NWYYYJKQW,174.0,188.83333333333334,0.015306122448979591,11368.0,174.0,1,0.0105263158,95,0
A1OZPLHNIU1519,350.3333333333333,200.4255319148936,0.06785460649493189,15489.0,1051.0,13,0.0722222222,180,1
A1PHDT66U6IK4Q,480.0,243.0,0.04709495776810852,11721.0,552.0,7,0.0469798658,149,0
A1QMJNJ5FGC09,396.0,336.3692307692308,0.02299519274931872,32659.0,751.0,5,0.0183150183,273,0
A1T9BJRS4IL8VQ,169.5,108.18181818181819,0.12410071942446044,3336.0,414.0,5,0.1136363636,44,0
A1VGM6OJRPRNCQ,0,156.0,0.0,3093.0,0.0,0,0.0,47,0
A1WH32GYQOHIRQ,81.5,324.06666666666666,0.005737618360378754,28409.0,163.0,2,0.0061919505,323,1
