id,in_span_mean,out_span_mean,relative_TRT,token_count,token_avg_length,Text_TRT,Target_TRT,Fix_Target,target_to_fixation_ratio,Fix_Total,Correct_Flag
A3B2YRSMSC2J3T,0,163.88888888888889,0.0,106,4.2075471698113205,3122.0,0.0,0,0.0,46,1
A3DTG2QEFWI2II,0,178.25,0.0,106,4.2075471698113205,9205.0,0.0,0,0.0,113,1
A3EQVDHHKZRC0K,129.88888888888889,340.5192307692308,0.08134820820880063,112,3.625,33793.0,2749.0,45,0.0792253521,568,0
A3EU8ENRH654SB,140.0,338.43243243243245,0.0042383143618309515,106,4.773584905660377,33032.0,140.0,2,0.0063091483,317,1
A3FL5SZK2XRTFB,155.05882352941177,153.28571428571428,0.24232619151727153,95,5.926315789473684,11435.0,2771.0,33,0.2088607595,158,1
A3FPXYVABXB9IZ,304.0,132.9047619047619,0.040948275862068964,91,4.615384615384615,7424.0,304.0,3,0.0333333333,90,1
A3HNEYFOIJWPH1,62.0,185.75409836065575,0.004316045945005221,105,4.457142857142857,14365.0,62.0,1,0.0064102564,156,0
A3K0U7YO7V7KZF,0,191.37037037037038,0.0,106,4.773584905660377,7324.0,0.0,0,0.0,93,1
A3L95FSCN74FIF,511.5,213.45833333333334,0.0738734835355286,89,5.067415730337078,13848.0,1023.0,10,0.0632911392,158,1
A3MHP4LZ3V88NF,0,82.0,0.0,106,4.2075471698113205,2838.0,0.0,0,0.0,47,1
A3NXT3OVGL7QNR,50.0,665.75,0.0011750605156165544,89,5.067415730337078,42551.0,50.0,1,0.004,250,1
A3NXW2JI4DU0C0,0,206.96774193548387,0.0,91,4.989010989010989,9943.0,0.0,0,0.0,115,1
A3RDJ3UZ9EJP6Y,0,192.27777777777777,0.0,91,4.989010989010989,5468.0,0.0,0,0.0,50,1
A3RI9RLBGPG2B6,70.0,115.26315789473684,0.019948703334283273,108,4.018518518518518,3509.0,70.0,1,0.0181818182,55,0
A3RMV9ZGFJ0HHF,76.0,423.7586206896552,0.002169259312116455,105,4.457142857142857,35035.0,76.0,1,0.0031055901,322,1
A3RVHUY67SVXQV,187.0,263.94444444444446,0.342745958890441,107,3.83177570093458,10022.0,3435.0,33,0.375,88,0
A3VHDQR8A9JJ4F,124.0,296.0,0.005944391179290508,105,4.647619047619048,20860.0,124.0,2,0.0088888889,225,0
